"predictorNameUnit","BRT KDE","BRT target","glm KDE","glm target","mars KDE","mars target","Maxent KDE","Maxent target","rf KDE","rf target"
"Available Water Content (Mean Depth, cm) (m3/m3)",NA,3.23630446573859,0.991066443327747,3.12850150380374,1.03724469363235,3.59756097560975,0.465794673943749,3.91818054452902,0,0.27441115938717
"Available Water Content (Variance in Depth, cm) (m3/m2)",NA,NA,1.68434766424715,3.0813233472902,NA,NA,0.512844641008767,0.420305421939947,0,0
"Bare Ground Standard Deviation (st dev of percent cover)",NA,0.729223166395494,0.409454680811461,0.0501267912956312,0.552663195834998,NA,0.329349769455177,0.481016205109059,0,0.0228675966156186
"Burn Frequency (years)",NA,NA,0.946863949376517,0.510113817302592,NA,NA,0.0611649571845388,0,0,0
"Depth To Restriction Layer (Mean) (cm)",NA,NA,0.453657174762704,1.84879400837412,NA,NA,0.889244377528936,0.481016205109059,0,0.251543562771551
"Evapotranspiration (Apr-Oct) (mm)",NA,NA,6.21394007072399,NA,0.82098518221866,NA,2.95944292838994,0.252183253163984,1.10701107011079,0
"Evapotranspiration (Oct-Nov) (mm)",NA,0.596637136141772,5.571840684906,NA,NA,NA,0.940999341300459,0.378274879745964,0,0.182940772924695
"Human Influence Index (index of 0-64)",NA,NA,0.763074632421368,NA,NA,NA,0.437564693704707,0.308223976089314,0,0
"Isothermality (Bio3) (percent)",NA,NA,2.1822073329611,4.29026360794952,NA,NA,0.940999341300459,1.30294680801383,0,0.388749142465136
"Land Surface Temperature (MODIS) (0-254)",NA,12.457060206111,9.82458589242509,14.5102317626939,4.08890668802563,17.1074695121951,2.47953326432673,10.4656050063046,0,7.59204207637777
"Landscape Condition Model (index of  0-1)",16.3486616334935,NA,3.91308393820957,0.0353836173851533,4.13696435722867,NA,9.17003858097298,0.705179096810352,53.1365313653137,0
"Maximum Temperature Summer (degree C)",8.18805765271105,NA,5.59045226130654,4.49666804269623,0.989187024429326,2.08841463414636,2.16900348169756,2.97949843552981,0.922509225092152,0.182940772924695
"Mean Annual Precipitation (mm)",13.9533287577213,5.31549448562646,10.1619207146845,1.38585834758506,6.21946335602723,1.7454268292683,12.195351463254,6.02437771447251,2.39852398523919,0.114337983077966
"Mean Summer PET (mm)",NA,11.2336527451335,6.89093616229295,18.142949814236,3.76852222667202,21.7759146341463,4.34741695680815,11.6611404287115,0.922509225092152,10.9535787788704
"Mean Tree Cover (percent)",46.0466712422787,2.19369613692522,7.12823376139959,5.14831632953942,17.5810973167801,1.77591463414634,23.1909287663498,3.29706253210666,32.8413284132843,0.205808369540314
"Minimum Temperature Winter (degree C)",15.4632807137955,54.1252335322123,11.857900614182,25.9332429085334,29.4993992791349,44.233993902439,18.3259621718265,44.8746088824545,7.74907749077551,74.6855705465358
"Percent Calcium Carbonate In Soil (percent)",NA,2.00687036702223,3.75488553880514,9.60370348528632,NA,NA,0.207019855086099,5.39858964180637,0,0.571689915389831
"Percent Clay (0-5 cm) (percent)",NA,3.09769179774606,5.15773310999442,3.44990269505219,5.03404084901884,1.74161585365854,5.88124588312787,2.05015644701817,0,1.6464669563229
"Percent Sand (0-5 cm) (percent)",NA,NA,5.23683230969662,3.66810166892727,7.48097717260714,4.64939024390245,5.57542109720525,3.91351048428524,0,0.914703864623857
"Precipitation Seasonality (Cv) (Bio15) (percent)",NA,NA,NA,NA,NA,NA,0.875129387409441,0.382944939989746,0.922509225092152,0.571689915389831
"Remoteness (Night Lights) (brightness?)",NA,5.00813596094741,NA,0.716518252049298,1.00120144173008,1.28429878048782,1.06332925566954,0.705179096810352,0,1.44065858678245
"Temperature Annual Range (Bio7) (degree C)",NA,NA,11.2669830634655,NA,17.78934721666,NA,6.98221511244941,NA,0,NA
