,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
74,burningbush,FWS,Tualatin River National Wildlife Refuge,1330,1315,1,0,156
75,burningbush,FWS,John Hay National Wildlife Refuge,84,80,1,0,3
76,burningbush,FWS,Mckay Creek National Wildlife Refuge,1845,1827,1,0,200
77,burningbush,FWS,Wapack National Wildlife Refuge,1658,1644,1,0,5
78,burningbush,FWS,Bear Butte National Wildlife Refuge,405,402,1,0,359
79,burningbush,FWS,Hailstone National Wildlife Refuge,158,156,1,0,225
80,burningbush,FWS,Shawangunk Grasslands National Wildlife Refuge,597,598,1,0,16
81,burningbush,FWS,Benton Lake National Wildlife Refuge,12368,12343,1,0,151
82,burningbush,FWS,John Heinz National Wildlife Refuge At Tinicum,1028,1011,1,0,3
83,burningbush,FWS,Ohio River Islands National Wildlife Refuge,3287,3282,1,0,8
84,burningbush,FWS,Nine-pipe National Wildlife Refuge,2094,2082,1,0,86
85,burningbush,FWS,Assabet River National Wildlife Refuge,2408,2369,1,0,1
86,burningbush,FWS,Seatuck National Wildlife Refuge,216,211,1,0,14
87,burningbush,FWS,Turnbull National Wildlife Refuge,19367,19213,1,0,170
88,burningbush,FWS,Steigerwald Lake National Wildlife Refuge,1126,1116,1,0,140
89,burningbush,FWS,Ankeny National Wildlife Refuge,2827,2804,1,0,201
90,burningbush,FWS,Rocky Mountain Arsenal National Wildlife Refuge,16075,15992,1,0,131
91,burningbush,FWS,Pond Island National Wildlife Refuge,19,17,1,0,11
92,burningbush,FWS,Nomans Land Island National Wildlife Refuge,611,618,0.99,0,28
93,burningbush,FWS,Erie National Wildlife Refuge,8760,8853,0.99,0,26
94,burningbush,FWS,Montezuma National Wildlife Refuge,9910,10025,0.99,0,19
95,burningbush,FWS,Great Meadows National Wildlife Refuge,3858,3877,0.99,0,1
96,burningbush,FWS,Rocky Flats National Wildlife Refuge,6457,6539,0.99,0,151
97,burningbush,FWS,Great Thicket National Wildlife Refuge,141,144,0.98,0,5
98,burningbush,FWS,Swan Lake National Wildlife Refuge,10799,11034,0.98,0,45
99,burningbush,FWS,Oxbow National Wildlife Refuge,1663,1704,0.98,0,1
100,burningbush,FWS,Sachuest Point National Wildlife Refuge,240,244,0.98,0,6
101,burningbush,FWS,Clarence Cannon National Wildlife Refuge,3654,3736,0.98,0,19
102,burningbush,FWS,Cypress Creek National Wildlife Refuge,16849,17389,0.97,0,3
103,burningbush,FWS,Mingo National Wildlife Refuge,21143,21699,0.97,0,38
104,burningbush,FWS,Fox River National Wildlife Refuge,966,996,0.97,0,20
105,burningbush,FWS,White Lake National Wildlife Refuge,1002,1044,0.96,0,452
106,burningbush,FWS,Wertheim National Wildlife Refuge,2542,2657,0.96,0,6
107,burningbush,FWS,Two Ponds National Wildlife Refuge,67,70,0.96,0,147
