"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"70","redbrome","FWS","San Luis National Wildlife Refuge",17968,17874,1,"0",0
"71","redbrome","FWS","Little River National Wildlife Refuge",15193,15088,1,"0",577
"72","redbrome","FWS","Tishomingo National Wildlife Refuge",16585,16467,1,"0",570
"73","redbrome","FWS","Wichita Mountains Wildlife Refuge",59685,59022,1,"0",471
"74","redbrome","FWS","Cahaba River National Wildlife Refuge",3632,3619,1,"0",1022
"75","redbrome","FWS","Bitter Creek National Wildlife Refuge",15198,15035,1,"0",5
"76","redbrome","FWS","Moapa Valley National Wildlife Refuge",120,116,1,"0",1
"77","redbrome","FWS","Holla Bend National Wildlife Refuge",6100,6071,1,"0",700
"78","redbrome","FWS","San Diego National Wildlife Refuge",12646,12524,1,"Yes (1)",0
"79","redbrome","FWS","Bear River Migratory Bird Refuge",76383,76458,1,"0",262
"80","redbrome","FWS","Waccamaw National Wildlife Refuge",35260,35040,1,"0",708
"81","redbrome","FWS","Choctaw National Wildlife Refuge",3982,3975,1,"0",1038
"82","redbrome","FWS","Key Cave National Wildlife Refuge",1064,1053,1,"0",963
"83","redbrome","FWS","Cold Springs National Wildlife Refuge",3148,3124,1,"0",297
"84","redbrome","FWS","Dale Bumpers White River National Wildlife Refuge",157982,158206,1,"0",798
"85","redbrome","FWS","Anahuac National Wildlife Refuge",38991,38650,1,"0",717
"86","redbrome","FWS","Cache River National Wildlife Refuge",72930,72291,1,"0",776
"87","redbrome","FWS","Bogue Chitto National Wildlife Refuge",36439,36386,1,"0",959
"88","redbrome","FWS","Deer Flat National Wildlife Refuge",11602,11623,1,"0",129
"89","redbrome","FWS","Cypress Creek National Wildlife Refuge",17510,17389,1,"0",822
"90","redbrome","FWS","Tualatin River National Wildlife Refuge",1315,1315,1,"0",339
"91","redbrome","FWS","Banks Lake National Wildlife Refuge",3007,2981,1,"0",997
"92","redbrome","FWS","Tensas River National Wildlife Refuge",81079,80195,1,"0",853
"93","redbrome","FWS","Little Sandy National Wildlife Refuge",3841,3820,1,"0",639
"94","redbrome","FWS","Tallahatchie National Wildlife Refuge",4246,4187,1,"0",888
"95","redbrome","FWS","Fish Springs National Wildlife Refuge",18152,17971,1,"0",164
"96","redbrome","FWS","St. Marks National Wildlife Refuge",83015,82181,1,"0",1078
"97","redbrome","FWS","Mississippi Sandhill Crane National Wildlife Refuge",20270,20155,1,"0",1020
"98","redbrome","FWS","Sacramento River National Wildlife Refuge",11824,11649,1,"0",2
"99","redbrome","FWS","Mountain Longleaf National Wildlife Refuge",9098,9014,1,"0",937
"100","redbrome","FWS","Columbia National Wildlife Refuge",29445,29287,1,"0",369
"101","redbrome","FWS","John Hay National Wildlife Refuge",84,80,1,"0",90
"102","redbrome","FWS","Big Oaks National Wildlife Refuge",52226,51664,1,"0",702
"103","redbrome","FWS","Attwater Prairie Chicken National Wildlife Refuge",10689,10578,1,"0",621
"104","redbrome","FWS","Ernest F. Hollings Ace Basin National Wildlife Refuge",12227,12077,1,"0",814
"105","redbrome","FWS","Dahomey National Wildlife Refuge",9891,9794,1,"0",853
"106","redbrome","FWS","Delevan National Wildlife Refuge",5865,5796,1,"0",5
"107","redbrome","FWS","Logan Cave National Wildlife Refuge",132,126,1,"0",602
"108","redbrome","FWS","Big Lake National Wildlife Refuge",11019,10913,1,"0",812
"109","redbrome","FWS","Mckay Creek National Wildlife Refuge",1845,1827,1,"0",274
"110","redbrome","FWS","Morgan Brake National Wildlife Refuge",7694,7614,1,"0",907
"111","redbrome","FWS","Mcnary National Wildlife Refuge",15965,15844,1,"0",303
"112","redbrome","FWS","D 'arbonne National Wildlife Refuge",17831,17639,1,"0",807
"113","redbrome","FWS","Ash Meadows National Wildlife Refuge",24756,24494,1,"0",1
"114","redbrome","FWS","Deep Fork National Wildlife Refuge",10622,10494,1,"0",549
"115","redbrome","FWS","Wheeler National Wildlife Refuge",34153,33884,1,"0",929
"116","redbrome","FWS","Black Bayou Lake National Wildlife Refuge",5334,5275,1,"0",818
"117","redbrome","FWS","Salt Plains National Wildlife Refuge",32469,32144,1,"0",404
"118","redbrome","FWS","Carolina Sandhills National Wildlife Refuge",47041,46556,1,"0",690
"119","redbrome","FWS","Bayou Cocodrie National Wildlife Refuge",15126,15156,1,"0",847
"120","redbrome","FWS","Merced National Wildlife Refuge",3867,3816,1,"0",7
"121","redbrome","FWS","Hatchie National Wildlife Refuge",11515,11426,1,"0",866
"122","redbrome","FWS","Shawangunk Grasslands National Wildlife Refuge",597,598,1,"0",116
"123","redbrome","FWS","Catahoula National Wildlife Refuge",25511,25303,1,"0",823
"124","redbrome","FWS","San Joaquin River National Wildlife Refuge",11455,11312,1,"0",20
"125","redbrome","FWS","Overflow National Wildlife Refuge",13585,13605,1,"0",837
"126","redbrome","FWS","Pee Dee National Wildlife Refuge",8748,8654,1,"0",658
"127","redbrome","FWS","Pixley National Wildlife Refuge",7452,7476,1,"Yes (1)",0
"128","redbrome","FWS","Fern Cave National Wildlife Refuge",206,203,1,"0",914
"129","redbrome","FWS","Savannah National Wildlife Refuge",31992,31644,1,"0",837
"130","redbrome","FWS","Valle De Oro National Wildlife Refuge",498,489,1,"0",165
"131","redbrome","FWS","Bosque Del Apache National Wildlife Refuge",57893,57912,1,"0",101
"132","redbrome","FWS","Neches River National Wildlife Refuge",7222,7139,1,"0",633
"133","redbrome","FWS","Felsenthal National Wildlife Refuge",67688,67133,1,"0",806
"134","redbrome","FWS","Santee National Wildlife Refuge",13135,13021,1,"0",760
"135","redbrome","FWS","Sacramento National Wildlife Refuge",11031,10917,1,"0",2
"136","redbrome","FWS","Red River National Wildlife Refuge",15208,15101,1,"0",729
"137","redbrome","FWS","Stillwater National Wildlife Refuge",82831,83029,1,"0",12
"138","redbrome","FWS","Sam D. Hamilton Noxubee National Wildlife Refuge",51177,50683,1,"0",961
"139","redbrome","FWS","Hillside National Wildlife Refuge",15505,15485,1,"0",911
"140","redbrome","FWS","Balcones Canyonlands National Wildlife Refuge",25776,25517,1,"0",499
"141","redbrome","FWS","Cross Creeks National Wildlife Refuge",8884,8814,1,"0",895
"142","redbrome","FWS","Cat Island National Wildlife Refuge",10914,10929,1,"0",863
"143","redbrome","FWS","Mathews Brake National Wildlife Refuge",2415,2391,1,"0",899
"144","redbrome","FWS","Piedmont National Wildlife Refuge",36130,35796,1,"0",891
"145","redbrome","FWS","Bond Swamp National Wildlife Refuge",7243,7166,1,"0",911
"146","redbrome","FWS","Handy Brake National Wildlife Refuge",506,492,1,"0",831
"147","redbrome","FWS","Toppenish National Wildlife Refuge",2051,2039,1,"0",338
"148","redbrome","FWS","Crab Orchard National Wildlife Refuge",46739,46265,1,"0",817
"149","redbrome","FWS","Colusa National Wildlife Refuge",4124,4082,1,"0",16
"150","redbrome","FWS","Wapanocca National Wildlife Refuge",5688,5624,1,"0",825
"151","redbrome","FWS","Turnbull National Wildlife Refuge",19410,19213,1,"0",407
"152","redbrome","FWS","Mingo National Wildlife Refuge",21921,21699,1,"0",779
"153","redbrome","FWS","San Pablo Bay National Wildlife Refuge",20486,20224,1,"0",4
"154","redbrome","FWS","Big Branch Marsh National Wildlife Refuge",19003,18910,1,"0",956
"155","redbrome","FWS","Coldwater River National Wildlife Refuge",2525,2514,1,"0",875
"156","redbrome","FWS","Kern National Wildlife Refuge",11352,11242,1,"0",1
"157","redbrome","FWS","Sevilleta National Wildlife Refuge",228562,227856,1,"0",137
"158","redbrome","FWS","Ozark Plateau National Wildlife Refuge",4404,4300,1,"0",561
"159","redbrome","FWS","Grand Bay National Wildlife Refuge",10495,10387,1,"0",1040
"160","redbrome","FWS","Pond Creek National Wildlife Refuge",29143,28919,1,"0",692
"161","redbrome","FWS","Ankeny National Wildlife Refuge",2827,2804,1,"0",318
"162","redbrome","FWS","Rocky Mountain Arsenal National Wildlife Refuge",16070,15992,1,"0",7
"163","redbrome","FWS","James River National Wildlife Refuge",4277,4317,0.99,"0",439
"164","redbrome","FWS","Ozark Cavefish National Wildlife Refuge",41,41,0.99,"0",582
"165","redbrome","FWS","Marin Islands National Wildlife Refuge",462,469,0.99,"0",3
"166","redbrome","FWS","Big Boggy National Wildlife Refuge",4454,4500,0.99,"0",672
"167","redbrome","FWS","Fallon National Wildlife Refuge",17850,17955,0.99,"0",28
"168","redbrome","FWS","Hopper Mountain National Wildlife Refuge",2319,2338,0.99,"0",2
"169","redbrome","FWS","Sutter National Wildlife Refuge",2636,2653,0.99,"0",26
"170","redbrome","FWS","Ohio River Islands National Wildlife Refuge",3251,3282,0.99,"0",431
"171","redbrome","FWS","Upper Ouachita National Wildlife Refuge",54922,55692,0.99,"0",810
"172","redbrome","FWS","Lacassine National Wildlife Refuge",33686,33934,0.99,"0",798
"173","redbrome","FWS","Lake Isom National Wildlife Refuge",1804,1813,0.99,"0",837
"174","redbrome","FWS","Eufaula National Wildlife Refuge",10924,11009,0.99,"0",1000
"175","redbrome","FWS","Mcfaddin National Wildlife Refuge",66078,67543,0.98,"0",729
"176","redbrome","FWS","Stone Lakes National Wildlife Refuge",6292,6404,0.98,"0",21
"177","redbrome","FWS","Rocky Flats National Wildlife Refuge",6433,6539,0.98,"0",14
"178","redbrome","FWS","Blue Ridge National Wildlife Refuge",882,906,0.97,"0",24
"179","redbrome","FWS","Saddle Mountain National Wildlife Refuge",158759,164309,0.97,"0",338
"180","redbrome","FWS","Erie National Wildlife Refuge",8587,8853,0.97,"0",389
"181","redbrome","FWS","Brazoria National Wildlife Refuge",45879,47302,0.97,"0",690
"182","redbrome","FWS","Steigerwald Lake National Wildlife Refuge",1088,1116,0.97,"0",336
"183","redbrome","FWS","Theodore Roosevelt National Wildlife Refuge",5964,6240,0.96,"0",874
"184","redbrome","FWS","Mountain Bogs National Wildlife Refuge",34,35,0.96,"0",641
"185","redbrome","FWS","Two Ponds National Wildlife Refuge",67,70,0.96,"0",10
"186","redbrome","FWS","Grand Cote National Wildlife Refuge",5798,6038,0.96,"0",819
"187","redbrome","FWS","Bald Knob National Wildlife Refuge",14925,15613,0.96,"0",764
"188","redbrome","FWS","Chickasaw National Wildlife Refuge",25391,26729,0.95,"0",830
"189","redbrome","FWS","Lake Ophelia National Wildlife Refuge",17302,18204,0.95,"0",835
"190","redbrome","FWS","Desert National Wildlife Range",1548190,1636997,0.95,"0",0
"191","redbrome","FWS","Occoquan Bay National Wildlife Refuge",604,634,0.95,"0",366
"192","redbrome","FWS","Featherstone National Wildlife Refuge",316,338,0.94,"0",368
"193","redbrome","FWS","Holt Collier National Wildlife Refuge",1459,1547,0.94,"0",883
"194","redbrome","FWS","Moody National Wildlife Refuge",3259,3518,0.93,"0",711
"195","redbrome","FWS","Atchafalaya National Wildlife Refuge",14879,15933,0.93,"0",858
"196","redbrome","FWS","Panther Swamp National Wildlife Refuge",37843,40754,0.93,"0",895
"197","redbrome","FWS","Muscatatuck National Wildlife Refuge",7262,7832,0.93,"0",724
"198","redbrome","FWS","Sequoyah National Wildlife Refuge",19238,20917,0.92,"0",596
"199","redbrome","FWS","Antioch Dunes National Wildlife Refuge",48,53,0.91,"0",4
"200","redbrome","FWS","Patoka River National Wildlife Refuge",9479,10426,0.91,"0",804
"201","redbrome","FWS","Buenos Aires National Wildlife Refuge",107148,117968,0.91,"Yes (1)",0
"202","redbrome","FWS","Great Thicket National Wildlife Refuge",129,144,0.9,"0",85
"203","redbrome","FWS","Ridgefield National Wildlife Refuge",4495,4991,0.9,"0",360
"204","redbrome","FWS","Watercress Darter National Wildlife Refuge",22,24,0.9,"0",1004
"205","redbrome","FWS","St. Catherine Creek National Wildlife Refuge",22662,25428,0.89,"0",856
"206","redbrome","FWS","Canaan Valley National Wildlife Refuge",14769,16688,0.89,"0",426
"207","redbrome","FWS","Cape May National Wildlife Refuge",11441,12805,0.89,"0",251
"208","redbrome","FWS","Pocosin Lakes National Wildlife Refuge",102560,115848,0.89,"0",504
"209","redbrome","FWS","Reelfoot National Wildlife Refuge",9074,10429,0.87,"0",835
"210","redbrome","FWS","Mattamuskeet National Wildlife Refuge",43332,49631,0.87,"0",525
"211","redbrome","FWS","Roanoke River National Wildlife Refuge",18564,21314,0.87,"0",513
"212","redbrome","FWS","Middle Mississippi River National Wildlife Refuge",7001,8155,0.86,"0",747
"213","redbrome","FWS","Cape Romain National Wildlife Refuge",53077,61466,0.86,"0",762
"214","redbrome","FWS","Minidoka National Wildlife Refuge",19065,22525,0.85,"0",228
"215","redbrome","FWS","Eastern Neck National Wildlife Refuge",1790,2094,0.85,"0",310
"216","redbrome","FWS","Wapato Lake National Wildlife Refuge",803,953,0.84,"0",351
"217","redbrome","FWS","San Bernard National Wildlife Refuge",52856,62628,0.84,"0",645
"218","redbrome","FWS","Tennessee National Wildlife Refuge",39956,48141,0.83,"0",898
"219","redbrome","FWS","Trinity River National Wildlife Refuge",24272,29118,0.83,"0",684
"220","redbrome","FWS","Yazoo National Wildlife Refuge",10710,13047,0.82,"0",875
"221","redbrome","FWS","San Bernardino National Wildlife Refuge",1919,2368,0.81,"0",57
"222","redbrome","FWS","Clarks River National Wildlife Refuge",7401,9392,0.79,"0",861
"223","redbrome","FWS","Cameron Prairie National Wildlife Refuge",19329,24396,0.79,"0",782
"224","redbrome","FWS","Hagerman National Wildlife Refuge",8666,11299,0.77,"0",557
"225","redbrome","FWS","San Andres National Wildlife Refuge",44837,60090,0.75,"0",11
"226","redbrome","FWS","Baskett Slough National Wildlife Refuge",1871,2516,0.74,"0",331
"227","redbrome","FWS","Lower Hatchie National Wildlife Refuge",10293,14118,0.73,"0",835
"228","redbrome","FWS","Wallkill River National Wildlife Refuge",4387,6040,0.73,"0",141
