,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
77,burbuttercup10,FWS,Hart Mountain National Antelope Refuge,159175,280286,0.57,0,20
78,burbuttercup10,FWS,Fallon National Wildlife Refuge,9189,17955,0.51,0,30
79,burbuttercup10,FWS,Bear River Migratory Bird Refuge,38118,76458,0.5,0,20
80,burbuttercup10,FWS,Tule Lake National Wildlife Refuge,17345,38908,0.45,0,64
81,burbuttercup10,FWS,Camas National Wildlife Refuge,4778,10836,0.44,0,54
82,burbuttercup10,FWS,Saddle Mountain National Wildlife Refuge,68284,164309,0.42,0,182
83,burbuttercup10,FWS,Columbia National Wildlife Refuge,12110,29287,0.41,0,208
84,burbuttercup10,FWS,Clear Lake National Wildlife Refuge,12390,33579,0.37,0,49
85,burbuttercup10,FWS,Ruby Lake National Wildlife Refuge,12649,39951,0.32,Yes (1),0
86,burbuttercup10,FWS,Arapaho National Wildlife Refuge,8214,25866,0.32,0,103
87,burbuttercup10,FWS,Desert National Wildlife Range,510939,1636997,0.31,0,93
88,burbuttercup10,FWS,Ash Meadows National Wildlife Refuge,6992,24494,0.29,0,176
89,burbuttercup10,FWS,Sangre De Cristo Conservation Area,45496,166402,0.27,0,246
90,burbuttercup10,FWS,Mcnary National Wildlife Refuge,1907,15844,0.12,0,146
91,burbuttercup10,FWS,Deer Flat National Wildlife Refuge,1335,11623,0.11,0,4
92,burbuttercup10,FWS,Cokeville Meadows National Wildlife Refuge,661,6286,0.11,0,81
93,burbuttercup10,FWS,Lower Klamath National Wildlife Refuge,5815,53130,0.11,0,72
94,burbuttercup10,FWS,Monte Vista National Wildlife Refuge,1210,14762,0.08,0,232
95,burbuttercup10,FWS,Bosque Del Apache National Wildlife Refuge,3259,57912,0.06,0,358
96,burbuttercup10,FWS,Pathfinder National Wildlife Refuge,604,16851,0.04,0,167
97,burbuttercup10,FWS,Fish Springs National Wildlife Refuge,395,17971,0.02,0,12
98,burbuttercup10,FWS,Browns Park National Wildlife Refuge,300,12323,0.02,0,40
99,burbuttercup10,FWS,Mortenson Lake National Wildlife Refuge,24,1976,0.01,0,150
100,burbuttercup10,FWS,Silvio O. Conte National Fish and Wildlife Refuge,0,38352,0,0,1732
101,burbuttercup10,FWS,Sauta Cave National Wildlife Refuge,0,266,0,0,1228
102,burbuttercup10,FWS,Union Slough National Wildlife Refuge,0,2908,0,0,730
103,burbuttercup10,FWS,St. Catherine Creek National Wildlife Refuge,0,25428,0,0,1102
104,burbuttercup10,FWS,Whittlesey Creek National Wildlife Refuge,0,359,0,0,950
105,burbuttercup10,FWS,Caddo Lake National Wildlife Refuge,0,8415,0,0,932
106,burbuttercup10,FWS,Baskett Slough National Wildlife Refuge,0,2516,0,0,253
107,burbuttercup10,FWS,Shiawassee National Wildlife Refuge,0,10186,0,0,1205
108,burbuttercup10,FWS,Pilot Knob National Wildlife Refuge,0,97,0,0,926
109,burbuttercup10,FWS,Ten Thousand Islands National Wildlife Refuge,0,33944,0,0,1794
110,burbuttercup10,FWS,Passage Key National Wildlife Refuge,0,63,0,0,1671
111,burbuttercup10,FWS,Sullys Hill National Game Preserve,0,1630,0,0,696
112,burbuttercup10,FWS,Willow Lake National Wildlife Refuge,0,1,0,0,669
113,burbuttercup10,FWS,Lake Andes National Wildlife Refuge,0,1133,0,0,530
114,burbuttercup10,FWS,Blue Ridge National Wildlife Refuge,0,906,0,0,244
115,burbuttercup10,FWS,Presquile National Wildlife Refuge,0,1297,0,0,1596
116,burbuttercup10,FWS,Cedar Island National Wildlife Refuge,0,14328,0,0,1698
117,burbuttercup10,FWS,James River National Wildlife Refuge,0,4317,0,0,1603
118,burbuttercup10,FWS,Cherry Valley National Wildlife Refuge,0,2605,0,0,1634
119,burbuttercup10,FWS,St. Johns National Wildlife Refuge,0,6460,0,0,1709
120,burbuttercup10,FWS,Ellicott Slough National Wildlife Refuge,0,198,0,0,296
121,burbuttercup10,FWS,Black Coulee National Wildlife Refuge,0,683,0,0,350
122,burbuttercup10,FWS,Stewart B. Mckinney National Wildlife Refuge,0,1035,0,0,1716
123,burbuttercup10,FWS,Swan River National Wildlife Refuge,0,1933,0,0,192
124,burbuttercup10,FWS,Ozark Cavefish National Wildlife Refuge,0,41,0,0,762
125,burbuttercup10,FWS,Great Dismal Swamp National Wildlife Refuge,0,113358,0,0,1645
126,burbuttercup10,FWS,San Luis National Wildlife Refuge,0,17874,0,0,246
127,burbuttercup10,FWS,White Lake National Wildlife Refuge,0,1044,0,0,493
128,burbuttercup10,FWS,Little River National Wildlife Refuge,0,15088,0,0,825
129,burbuttercup10,FWS,Tishomingo National Wildlife Refuge,0,16467,0,0,754
130,burbuttercup10,FWS,Tamarac National Wildlife Refuge,0,43553,0,0,778
131,burbuttercup10,FWS,Wichita Mountains Wildlife Refuge,0,59022,0,0,638
132,burbuttercup10,FWS,Chase Lake National Wildlife Refuge,0,4354,0,0,654
133,burbuttercup10,FWS,Marin Islands National Wildlife Refuge,0,469,0,0,268
134,burbuttercup10,FWS,Seney National Wildlife Refuge,0,95298,0,0,1142
135,burbuttercup10,FWS,Siletz Bay National Wildlife Refuge,0,525,0,0,272
136,burbuttercup10,FWS,William L. Finley National Wildlife Refuge,0,5708,0,0,222
137,burbuttercup10,FWS,Cahaba River National Wildlife Refuge,0,3619,0,0,1236
138,burbuttercup10,FWS,Hutton Lake National Wildlife Refuge,0,1992,0,0,154
139,burbuttercup10,FWS,Karl E. Mundt National Wildlife Refuge,0,1083,0,0,527
140,burbuttercup10,FWS,Bitter Creek National Wildlife Refuge,0,15035,0,0,343
141,burbuttercup10,FWS,Reelfoot National Wildlife Refuge,0,10429,0,0,1016
142,burbuttercup10,FWS,San Bernardino National Wildlife Refuge,0,2368,0,0,428
143,burbuttercup10,FWS,Upper Mississippi River National Wildlife and Fish Refuge,0,189089,0,0,848
144,burbuttercup10,FWS,Great Swamp National Wildlife Refuge,0,7946,0,0,1676
145,burbuttercup10,FWS,Flint Hills National Wildlife Refuge,0,18575,0,0,645
146,burbuttercup10,FWS,Moapa Valley National Wildlife Refuge,0,116,0,0,102
147,burbuttercup10,FWS,Franklin Island National Wildlife Refuge,0,18,0,0,1897
148,burbuttercup10,FWS,Lost Trail National Wildlife Refuge,0,9017,0,0,215
149,burbuttercup10,FWS,Holla Bend National Wildlife Refuge,0,6071,0,0,877
150,burbuttercup10,FWS,Rock Lake National Wildlife Refuge,0,156,0,0,703
151,burbuttercup10,FWS,San Diego Bay National Wildlife Refuge,0,2605,0,0,392
152,burbuttercup10,FWS,Grulla National Wildlife Refuge,0,3239,0,0,528
153,burbuttercup10,FWS,Hackmatack National Wildlife Refuge,0,177,0,0,992
154,burbuttercup10,FWS,Lower Rio Grande Valley National Wildlife Refuge,0,106344,0,0,1048
155,burbuttercup10,FWS,Patuxent Research Refuge,0,12859,0,0,1586
156,burbuttercup10,FWS,Crocodile Lake National Wildlife Refuge,0,6865,0,0,1885
157,burbuttercup10,FWS,San Diego National Wildlife Refuge,0,12524,0,0,376
158,burbuttercup10,FWS,Edwin B. Forsythe National Wildlife Refuge,0,43911,0,0,1695
159,burbuttercup10,FWS,Great Bay National Wildlife Refuge,0,1153,0,0,1801
160,burbuttercup10,FWS,Cibola National Wildlife Refuge,0,18443,0,0,275
161,burbuttercup10,FWS,Sonny Bono Salton Sea National Wildlife Refuge,0,36906,0,0,308
162,burbuttercup10,FWS,Waccamaw National Wildlife Refuge,0,35040,0,0,1598
163,burbuttercup10,FWS,Bear Lake National Wildlife Refuge,0,18181,0,0,69
164,burbuttercup10,FWS,Bear Valley National Wildlife Refuge,0,4223,0,0,86
165,burbuttercup10,FWS,Harbor Island National Wildlife Refuge,0,711,0,0,1247
166,burbuttercup10,FWS,Audubon National Wildlife Refuge,0,14779,0,0,594
167,burbuttercup10,FWS,Harris Neck National Wildlife Refuge,0,2827,0,0,1567
168,burbuttercup10,FWS,Choctaw National Wildlife Refuge,0,3975,0,0,1234
169,burbuttercup10,FWS,Tybee National Wildlife Refuge,0,678,0,0,1568
170,burbuttercup10,FWS,Cape Meares National Wildlife Refuge,0,144,0,0,305
171,burbuttercup10,FWS,Breton National Wildlife Refuge,0,28027,0,0,1283
172,burbuttercup10,FWS,Willapa National Wildlife Refuge,0,16642,0,0,340
173,burbuttercup10,FWS,Nantucket National Wildlife Refuge,0,21,0,0,1886
174,burbuttercup10,FWS,Green Bay National Wildlife Refuge,0,1654,0,0,1093
175,burbuttercup10,FWS,Storm Lake National Wildlife Refuge,0,2,0,0,686
176,burbuttercup10,FWS,Florida Panther National Wildlife Refuge,0,26496,0,0,1792
177,burbuttercup10,FWS,Key Cave National Wildlife Refuge,0,1053,0,0,1143
178,burbuttercup10,FWS,Dungeness National Wildlife Refuge,0,1425,0,0,377
