"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"135","medusahead10","FWS","Little River National Wildlife Refuge",0,15088,0,"0",771
"136","medusahead10","FWS","Tishomingo National Wildlife Refuge",0,16467,0,"0",714
"137","medusahead10","FWS","Tamarac National Wildlife Refuge",0,43553,0,"0",536
"138","medusahead10","FWS","Wichita Mountains Wildlife Refuge",0,59022,0,"0",592
"139","medusahead10","FWS","Chase Lake National Wildlife Refuge",0,4354,0,"0",380
"140","medusahead10","FWS","Marin Islands National Wildlife Refuge",0,469,0,"0",44
"141","medusahead10","FWS","Seney National Wildlife Refuge",0,95298,0,"0",951
"142","medusahead10","FWS","Siletz Bay National Wildlife Refuge",0,525,0,"0",84
"143","medusahead10","FWS","Cahaba River National Wildlife Refuge",0,3619,0,"0",1227
"144","medusahead10","FWS","Hutton Lake National Wildlife Refuge",0,1992,0,"0",263
"145","medusahead10","FWS","Karl E. Mundt National Wildlife Refuge",0,1083,0,"0",413
"146","medusahead10","FWS","Reelfoot National Wildlife Refuge",0,10429,0,"0",1031
"147","medusahead10","FWS","San Bernardino National Wildlife Refuge",0,2368,0,"0",306
"148","medusahead10","FWS","Upper Mississippi River National Wildlife and Fish Refuge",0,189089,0,"0",690
"149","medusahead10","FWS","Great Swamp National Wildlife Refuge",0,7946,0,"0",1571
"150","medusahead10","FWS","Mortenson Lake National Wildlife Refuge",0,1976,0,"0",260
"151","medusahead10","FWS","Flint Hills National Wildlife Refuge",0,18575,0,"0",672
"152","medusahead10","FWS","Moapa Valley National Wildlife Refuge",0,116,0,"0",62
"153","medusahead10","FWS","Franklin Island National Wildlife Refuge",0,18,0,"0",1742
"154","medusahead10","FWS","Lost Trail National Wildlife Refuge",0,9017,0,"0",72
"155","medusahead10","FWS","Holla Bend National Wildlife Refuge",0,6071,0,"0",867
"156","medusahead10","FWS","Rock Lake National Wildlife Refuge",0,156,0,"0",460
"157","medusahead10","FWS","San Diego Bay National Wildlife Refuge",0,2605,0,"0",274
"158","medusahead10","FWS","Grulla National Wildlife Refuge",0,3239,0,"0",431
"159","medusahead10","FWS","Hackmatack National Wildlife Refuge",0,177,0,"0",888
"160","medusahead10","FWS","Lower Rio Grande Valley National Wildlife Refuge",0,106344,0,"0",936
"161","medusahead10","FWS","Patuxent Research Refuge",0,12859,0,"0",1511
"162","medusahead10","FWS","Crocodile Lake National Wildlife Refuge",0,6865,0,"0",1851
"163","medusahead10","FWS","San Diego National Wildlife Refuge",0,12524,0,"0",254
"164","medusahead10","FWS","Edwin B. Forsythe National Wildlife Refuge",0,43911,0,"0",1605
"165","medusahead10","FWS","Great Bay National Wildlife Refuge",0,1153,0,"0",1657
"166","medusahead10","FWS","Cibola National Wildlife Refuge",0,18443,0,"0",218
"167","medusahead10","FWS","Sonny Bono Salton Sea National Wildlife Refuge",0,36906,0,"0",220
"168","medusahead10","FWS","Waccamaw National Wildlife Refuge",0,35040,0,"0",1609
"169","medusahead10","FWS","Bear Lake National Wildlife Refuge",46,18181,0,"0",25
"170","medusahead10","FWS","Harbor Island National Wildlife Refuge",0,711,0,"0",1064
"171","medusahead10","FWS","Audubon National Wildlife Refuge",0,14779,0,"0",334
"172","medusahead10","FWS","Harris Neck National Wildlife Refuge",0,2827,0,"0",1564
"173","medusahead10","FWS","Choctaw National Wildlife Refuge",0,3975,0,"0",1210
"174","medusahead10","FWS","Tybee National Wildlife Refuge",0,678,0,"0",1570
"175","medusahead10","FWS","Cape Meares National Wildlife Refuge",0,144,0,"0",81
"176","medusahead10","FWS","Breton National Wildlife Refuge",0,28027,0,"0",1243
"177","medusahead10","FWS","Willapa National Wildlife Refuge",0,16642,0,"0",105
"178","medusahead10","FWS","Nantucket National Wildlife Refuge",0,21,0,"0",1762
"179","medusahead10","FWS","Green Bay National Wildlife Refuge",0,1654,0,"0",921
"180","medusahead10","FWS","Storm Lake National Wildlife Refuge",0,2,0,"0",449
"181","medusahead10","FWS","Florida Panther National Wildlife Refuge",0,26496,0,"0",1758
"182","medusahead10","FWS","Key Cave National Wildlife Refuge",0,1053,0,"0",1146
"183","medusahead10","FWS","Dungeness National Wildlife Refuge",0,1425,0,"0",126
"184","medusahead10","FWS","Little Pend Oreille National Wildlife Refuge",156,42230,0,"0",58
"185","medusahead10","FWS","Three Arch Rocks National Wildlife Refuge",0,15,0,"0",81
"186","medusahead10","FWS","Red Rock Lakes National Wildlife Refuge",0,63896,0,"0",140
"187","medusahead10","FWS","Billy Frank Jr. Nisqually National Wildlife Refuge",10,5776,0,"0",96
"188","medusahead10","FWS","Pea Island National Wildlife Refuge",0,4985,0,"0",1680
"189","medusahead10","FWS","Protection Island National Wildlife Refuge",0,442,0,"0",123
"190","medusahead10","FWS","Agassiz National Wildlife Refuge",0,62273,0,"0",555
"191","medusahead10","FWS","Dale Bumpers White River National Wildlife Refuge",0,158206,0,"0",967
